Date,Symbol,Series,PrevClose,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,DeliverableVolume,Deliverble
12-08-2008,KOTAKBANK,EQ,661.3,665,672.3,631.05,650,643.15,651.12,2091771,1.362E+14,,434051,0.2075
13-08-2008,KOTAKBANK,EQ,643.15,640,664.8,626.3,656,653.05,651.21,2048765,1.33417E+14,,355530,0.1735
14-08-2008,KOTAKBANK,EQ,653.05,664.4,664.4,609.05,610.15,614.7,624.43,1658291,1.03549E+14,,477601,0.288
18-08-2008,KOTAKBANK,EQ,614.7,611,624.7,592.55,596.8,598.25,610.99,2108665,1.28837E+14,,573834,0.2721
19-08-2008,KOTAKBANK,EQ,598.25,599.7,599.7,557,580,573.05,572.37,1719284,9.84064E+13,,396011,0.2303
20-08-2008,KOTAKBANK,EQ,573.05,580,589,570.3,575.05,576.5,580.76,1156035,6.71378E+13,,352144,0.3046
21-08-2008,KOTAKBANK,EQ,576.5,579.95,579.95,547.25,549.1,550.85,557.88,1639795,9.14816E+13,,652402,0.3979
22-08-2008,KOTAKBANK,EQ,550.85,542.35,573.35,542.35,566.9,568.75,561.62,1591603,8.93872E+13,,307658,0.1933
25-08-2008,KOTAKBANK,EQ,568.75,572.3,594.4,572.3,584.05,583.55,586.43,1187114,6.96163E+13,,364399,0.307
26-08-2008,KOTAKBANK,EQ,583.55,583,604,565,604,597.7,585.38,1851178,1.08365E+14,,278511,0.1505
27-08-2008,KOTAKBANK,EQ,597.7,600.2,608.9,571.2,575.05,575.05,591.97,1784949,1.05663E+14,,413618,0.2317
28-08-2008,KOTAKBANK,EQ,575.05,584.4,584.4,551.6,559,556.2,564.57,1930899,1.09012E+14,,721063,0.3734
29-08-2008,KOTAKBANK,EQ,556.2,579.5,608,567,607.15,605.3,595.12,2265675,1.34836E+14,,566407,0.25
01-09-2008,KOTAKBANK,EQ,605.3,600,600,582.4,598.5,593.35,589.87,1659745,9.79027E+13,,397012,0.2392
02-09-2008,KOTAKBANK,EQ,593.35,600,684,595,644,650.75,640.78,4109369,2.6332E+14,,1075998,0.2618
04-09-2008,KOTAKBANK,EQ,650.75,648.8,661,626,638.85,639.55,644.22,3636985,2.34301E+14,,981897,0.27
05-09-2008,KOTAKBANK,EQ,639.55,610,626,599.1,604,604.15,610.84,3188802,1.94785E+14,,1368773,0.4292
08-09-2008,KOTAKBANK,EQ,604.15,634.95,645.95,617.5,622,621.5,630.77,1709104,1.07806E+14,,547953,0.3206
09-09-2008,KOTAKBANK,EQ,621.5,619.9,630,602.65,619.5,619.35,618,1979755,1.22349E+14,,312187,0.1577
10-09-2008,KOTAKBANK,EQ,619.35,607,622.7,605,618.1,615.45,614.86,1919519,1.18023E+14,,365137,0.1902
11-09-2008,KOTAKBANK,EQ,615.45,614.5,622.9,594.2,610.5,609.55,608.89,2206798,1.3437E+14,,297765,0.1349
12-09-2008,KOTAKBANK,EQ,609.55,615,627.85,572.5,578,578.2,595.07,2568160,1.52824E+14,,481480,0.1875
15-09-2008,KOTAKBANK,EQ,578.2,570,585,529,585,570.35,549.62,2503749,1.37612E+14,,982558,0.3924
16-09-2008,KOTAKBANK,EQ,570.35,555,576.9,540.3,567,567.9,557.93,2778841,1.55039E+14,,682208,0.2455
17-09-2008,KOTAKBANK,EQ,567.9,585.4,585.4,542.5,556.15,553.2,560.68,2256947,1.26542E+14,,342752,0.1519
18-09-2008,KOTAKBANK,EQ,553.2,500.05,585.7,500.05,580,580.35,551.32,3512641,1.93658E+14,,1243610,0.354
19-09-2008,KOTAKBANK,EQ,580.35,605,635,595,630,630.35,616.25,2500334,1.54084E+14,,654742,0.2619
22-09-2008,KOTAKBANK,EQ,630.35,645.5,645.5,610.1,614,618.85,629.28,1955565,1.23059E+14,,543142,0.2777
23-09-2008,KOTAKBANK,EQ,618.85,605,621,588.6,594,593.8,604.3,1838668,1.11112E+14,,353529,0.1923
24-09-2008,KOTAKBANK,EQ,593.8,596,625,592.15,601,601.85,610.15,2272215,1.38639E+14,,498476,0.2194
25-09-2008,KOTAKBANK,EQ,601.85,610,613.65,585.1,591.5,590.7,594.8,1816472,1.08044E+14,,494619,0.2723
26-09-2008,KOTAKBANK,EQ,590.7,589,599.6,565.5,568,571.25,577.44,1718856,9.92543E+13,,341708,0.1988
29-09-2008,KOTAKBANK,EQ,571.25,572,576,517.6,541,538.95,536.47,2862628,1.5357E+14,,1328684,0.4641
30-09-2008,KOTAKBANK,EQ,538.95,523,563.8,501.55,551,554.15,542.72,2764030,1.50009E+14,,710520,0.2571
01-10-2008,KOTAKBANK,EQ,554.15,557.35,576,536,555.35,559.8,560.41,1961428,1.0992E+14,,232725,0.1187
03-10-2008,KOTAKBANK,EQ,559.8,555,565.75,531,545,540.3,544.42,1724534,9.38867E+13,,341281,0.1979
06-10-2008,KOTAKBANK,EQ,540.3,530,533.8,468.15,472.05,477,502.84,2297018,1.15504E+14,,631690,0.275
07-10-2008,KOTAKBANK,EQ,477,485,502.8,426.2,436,434.85,455.58,2915136,1.32809E+14,,509572,0.1748
08-10-2008,KOTAKBANK,EQ,434.85,402.55,459.7,393,457,453.5,425.76,3166444,1.34813E+14,,1225949,0.3872
10-10-2008,KOTAKBANK,EQ,453.5,439,460.8,399,436,445.55,437.84,2563004,1.12218E+14,,930656,0.3631
13-10-2008,KOTAKBANK,EQ,445.55,441.8,480,441.8,470.1,470.4,467.09,1417246,6.61979E+13,,233576,0.1648
14-10-2008,KOTAKBANK,EQ,470.4,499.9,512.65,486.3,495,494.45,498.79,1675346,8.35645E+13,,478907,0.2859
15-10-2008,KOTAKBANK,EQ,494.45,489,496.8,464,483.65,475.85,480.43,1271307,6.10777E+13,,208069,0.1637
16-10-2008,KOTAKBANK,EQ,475.85,460,495,441,461,467.45,473.82,2116188,1.0027E+14,,564254,0.2666
17-10-2008,KOTAKBANK,EQ,467.45,470,477.7,420.1,424.5,429.55,448.21,1313870,5.88889E+13,,270485,0.2059
20-10-2008,KOTAKBANK,EQ,429.55,431,448.35,404,409,410.85,425.66,1861460,7.92356E+13,,540933,0.2906
21-10-2008,KOTAKBANK,EQ,410.85,419.8,433.9,412.6,423,423.2,424.92,1161136,4.9339E+13,,321164,0.2766
22-10-2008,KOTAKBANK,EQ,423.2,425,434,394,394.2,400.9,414.93,1383473,5.74039E+13,,341135,0.2466
23-10-2008,KOTAKBANK,EQ,400.9,390,405,367,379.5,376.15,381.51,1786821,6.81687E+13,,395291,0.2212
24-10-2008,KOTAKBANK,EQ,376.15,380,383,272.7,308.3,297,322.19,2220183,7.15319E+13,,726335,0.3272
27-10-2008,KOTAKBANK,EQ,297,300,315,240,295.25,297.2,268.86,2283212,6.13868E+13,,863008,0.378
28-10-2008,KOTAKBANK,EQ,297.2,305.75,329.9,305.75,314.5,312.9,313.92,200634,6.29835E+12,,50553,0.252
29-10-2008,KOTAKBANK,EQ,312.9,320,339,315.8,323.85,326.15,328.02,1969035,6.45883E+13,,971365,0.4933
31-10-2008,KOTAKBANK,EQ,326.15,342.5,354,312.1,332.9,337.2,339.13,2764299,9.37461E+13,,1114284,0.4031
03-11-2008,KOTAKBANK,EQ,337.2,348,375.9,348,369.6,370.65,366.28,1441469,5.27983E+13,,450600,0.3126
04-11-2008,KOTAKBANK,EQ,370.65,370,434.4,355.95,431.75,422.95,390.39,2409107,9.40487E+13,,580007,0.2408
05-11-2008,KOTAKBANK,EQ,422.95,440,469,417.3,430,428.2,435.83,3154952,1.37501E+14,,1229616,0.3897
06-11-2008,KOTAKBANK,EQ,428.2,410,450,410,433.8,429.45,427.52,3038990,1.29923E+14,,971451,0.3197
07-11-2008,KOTAKBANK,EQ,429.45,425.15,434.7,395.4,416,411.1,409.94,2521066,1.03348E+14,,621444,0.2465
10-11-2008,KOTAKBANK,EQ,411.1,430,441.7,415.6,434.5,435.5,431.09,1721325,7.42041E+13,,512210,0.2976
11-11-2008,KOTAKBANK,EQ,435.5,428,432,398.25,400,400.15,407.06,1308109,5.32485E+13,,364797,0.2789
12-11-2008,KOTAKBANK,EQ,400.15,395.1,412,377.15,392,387.3,398.35,2017312,8.0359E+13,,510809,0.2532
14-11-2008,KOTAKBANK,EQ,387.3,404.5,414.65,360.1,379,378.7,378.34,1950736,7.38048E+13,,281492,0.1443
17-11-2008,KOTAKBANK,EQ,378.7,380,384,326.9,332.05,337.3,342.72,2469101,8.46198E+13,,790142,0.32
18-11-2008,KOTAKBANK,EQ,337.3,329.3,333,302.1,309.5,308.75,312.6,3264822,1.02059E+14,,690793,0.2116
19-11-2008,KOTAKBANK,EQ,308.75,306,326.4,291,292.1,295.3,311.03,2466808,7.67249E+13,,332678,0.1349
20-11-2008,KOTAKBANK,EQ,295.3,288.9,296,274,295.4,290.05,286.66,1707549,4.89493E+13,,201703,0.1181
21-11-2008,KOTAKBANK,EQ,290.05,294,316.95,285.55,309,309.6,304.92,2112006,6.43984E+13,,295701,0.14
24-11-2008,KOTAKBANK,EQ,309.6,307,317.75,293.25,311.55,313.1,305.97,2351691,7.19548E+13,,440475,0.1873
25-11-2008,KOTAKBANK,EQ,313.1,315.8,332.45,304.65,307,311.6,322.64,1926345,6.2152E+13,,341833,0.1775
26-11-2008,KOTAKBANK,EQ,311.6,315,327.45,299,327,324.6,313.17,1979608,6.19949E+13,,192775,0.0974
28-11-2008,KOTAKBANK,EQ,324.6,320,339.75,315,337,335.25,331.89,1891988,6.27924E+13,,462556,0.2445
01-12-2008,KOTAKBANK,EQ,335.25,340.1,348.7,316,319.6,319.35,332.89,1543707,5.13878E+13,,219814,0.1424
02-12-2008,KOTAKBANK,EQ,319.35,304.1,331,302.25,329,327.3,314.3,1557875,4.89636E+13,,304387,0.1954
03-12-2008,KOTAKBANK,EQ,327.3,334.8,336.95,320.45,327,329.1,329.36,1156137,3.80782E+13,,72924,0.0631
04-12-2008,KOTAKBANK,EQ,329.1,329.9,359,328.15,359,354.05,342.43,1285116,4.40061E+13,,200788,0.1562
05-12-2008,KOTAKBANK,EQ,354.05,354,385.7,352,355.05,359.6,368.62,2874573,1.05962E+14,,628101,0.2185
08-12-2008,KOTAKBANK,EQ,359.6,370,385,348.15,351.1,352.8,362.37,1804384,6.53857E+13,,286004,0.1585
10-12-2008,KOTAKBANK,EQ,352.8,360,367.35,347.3,359.7,361.65,358.08,2274029,8.14291E+13,,631179,0.2776
11-12-2008,KOTAKBANK,EQ,361.65,361,383,356,380.7,378.8,373.44,1984000,7.40911E+13,,503413,0.2537
12-12-2008,KOTAKBANK,EQ,378.8,377.95,377.95,355,370,372.25,364.6,1316055,4.79829E+13,,247477,0.188
15-12-2008,KOTAKBANK,EQ,372.25,381,400,379,387,388.4,391.01,1423143,5.56462E+13,,283570,0.1993
16-12-2008,KOTAKBANK,EQ,388.4,387,397,376,388,386.6,386.91,1775758,6.87059E+13,,508373,0.2863
17-12-2008,KOTAKBANK,EQ,386.6,396,396,358.55,360.5,364.7,375.23,1348721,5.06084E+13,,321331,0.2382
18-12-2008,KOTAKBANK,EQ,364.7,360.05,387.5,352.4,378.3,382.25,369.56,1951737,7.21276E+13,,399303,0.2046
19-12-2008,KOTAKBANK,EQ,382.25,380,392.5,368.3,377.05,379.25,380.3,1714157,6.51895E+13,,332628,0.194
22-12-2008,KOTAKBANK,EQ,379.25,380,386.85,354.25,360.5,360.15,369.96,1424431,5.26977E+13,,421092,0.2956
23-12-2008,KOTAKBANK,EQ,360.15,360,360,331.1,333,335.85,341.82,1179223,4.03079E+13,,230683,0.1956
24-12-2008,KOTAKBANK,EQ,335.85,333.5,367.4,326.25,359,353.9,345.96,1643637,5.68635E+13,,588081,0.3578
26-12-2008,KOTAKBANK,EQ,353.9,355,364.45,335.1,339.1,338.55,350.59,1159283,4.06437E+13,,165456,0.1427
29-12-2008,KOTAKBANK,EQ,338.55,338.55,355,331,351.8,351.95,346.02,1277881,4.42174E+13,,116273,0.091
30-12-2008,KOTAKBANK,EQ,351.95,356.4,369.4,348,359.6,361.85,359.8,1368192,4.9228E+13,,188704,0.1379
31-12-2008,KOTAKBANK,EQ,361.85,365.4,368.8,355.3,357.05,357.5,361.61,1176258,4.25349E+13,,245081,0.2084
01-01-2009,KOTAKBANK,EQ,357.5,360,374,358.2,372,370.7,368.55,864663,3.18674E+13,,136739,0.1581
02-01-2009,KOTAKBANK,EQ,370.7,374,397,369.1,392.25,391.6,385.27,1564721,6.02845E+13,,402049,0.2569
05-01-2009,KOTAKBANK,EQ,391.6,397.55,405.5,387.15,396.8,398.55,397,1489239,5.91228E+13,,297125,0.1995
06-01-2009,KOTAKBANK,EQ,398.55,399,410.9,376.25,387.9,386.85,394.54,2253825,8.89215E+13,,629212,0.2792
07-01-2009,KOTAKBANK,EQ,386.85,390,402.4,358.1,364.15,363.05,383.56,1620602,6.21603E+13,,333644,0.2059
09-01-2009,KOTAKBANK,EQ,363.05,360,400,329,342.7,344.5,353.68,1269069,4.4885E+13,,313436,0.247
12-01-2009,KOTAKBANK,EQ,344.5,345,348,321.3,331.5,328.7,331.75,1008045,3.34424E+13,,231623,0.2298
13-01-2009,KOTAKBANK,EQ,328.7,330.4,343.5,312.5,324,323.25,322.37,1743135,5.61935E+13,,425652,0.2442
14-01-2009,KOTAKBANK,EQ,323.25,320,343,320,342.5,337.5,331.36,824781,2.73296E+13,,105231,0.1276
15-01-2009,KOTAKBANK,EQ,337.5,330.25,330.25,299,302.4,305.3,310.07,1705302,5.28758E+13,,460515,0.27
16-01-2009,KOTAKBANK,EQ,305.3,305,319,305,314.15,315.9,313.06,1115377,3.49184E+13,,185963,0.1667
19-01-2009,KOTAKBANK,EQ,315.9,319,323,306.15,307,311.95,311.58,897748,2.79724E+13,,163310,0.1819
20-01-2009,KOTAKBANK,EQ,311.95,305,307.8,296.4,304.7,304.35,303.19,769496,2.33305E+13,,123821,0.1609
21-01-2009,KOTAKBANK,EQ,304.35,300,308.5,290,290.8,293.5,300.19,1209152,3.62976E+13,,170369,0.1409
22-01-2009,KOTAKBANK,EQ,293.5,298.7,303,266,274.8,276.9,283.87,1873335,5.31781E+13,,262857,0.1403
23-01-2009,KOTAKBANK,EQ,276.9,271.8,274,248.35,256,256.15,260.22,3287810,8.55541E+13,,1065164,0.324
27-01-2009,KOTAKBANK,EQ,256.15,264,268,250.1,260.6,260,258.94,1915462,4.95997E+13,,707150,0.3692
28-01-2009,KOTAKBANK,EQ,260,262,282,262,277.7,275.25,273.85,1864088,5.10488E+13,,629487,0.3377
29-01-2009,KOTAKBANK,EQ,275.25,278.5,283.7,268.2,279.3,280.15,275.89,2163592,5.96909E+13,,1076580,0.4976
30-01-2009,KOTAKBANK,EQ,280.15,284,288,274.75,284,283.75,281.92,954180,2.69004E+13,,88962,0.0932
02-02-2009,KOTAKBANK,EQ,283.75,261.35,285,261.35,274.55,274.35,274.79,885425,2.43309E+13,,308995,0.349
03-02-2009,KOTAKBANK,EQ,274.35,275,283.2,261.5,269.45,272.65,273.11,1414231,3.86244E+13,,356292,0.2519
04-02-2009,KOTAKBANK,EQ,272.65,275,279.95,267.15,267.15,272.95,273.66,1437835,3.93479E+13,,848659,0.5902
05-02-2009,KOTAKBANK,EQ,272.95,273.4,275,257,260.05,260.95,264.07,915067,2.41644E+13,,187985,0.2054
06-02-2009,KOTAKBANK,EQ,260.95,265,270,263.25,266.15,265.95,266.8,690399,1.84197E+13,,166131,0.2406
09-02-2009,KOTAKBANK,EQ,265.95,269,276.9,267.65,272.25,273.4,273.54,948183,2.59364E+13,,348804,0.3679
10-02-2009,KOTAKBANK,EQ,273.4,275,290.85,273.3,281,280.95,282.66,1432515,4.0491E+13,,390235,0.2724
11-02-2009,KOTAKBANK,EQ,280.95,276,278.5,268.1,277,275.7,274,1007538,2.76069E+13,,210124,0.2086
12-02-2009,KOTAKBANK,EQ,275.7,277,282.45,271,272,272.8,276.29,977120,2.69967E+13,,159438,0.1632
13-02-2009,KOTAKBANK,EQ,272.8,275,284.75,275,280.5,280.3,281.56,785965,2.213E+13,,239482,0.3047
16-02-2009,KOTAKBANK,EQ,280.3,280,282,264.15,266.6,266.9,272.07,811773,2.20863E+13,,218656,0.2694
17-02-2009,KOTAKBANK,EQ,266.9,262,264.85,255.5,263.25,260.25,259.87,883036,2.29476E+13,,250223,0.2834
18-02-2009,KOTAKBANK,EQ,260.25,255.25,262.95,249.05,255.5,256.2,256.03,951243,2.43549E+13,,159150,0.1673
19-02-2009,KOTAKBANK,EQ,256.2,254,261.85,251.1,251.3,252.4,254.01,786822,1.99863E+13,,138646,0.1762
20-02-2009,KOTAKBANK,EQ,252.4,254,254,241.15,247.25,244.65,244.94,903604,2.2133E+13,,240601,0.2663
24-02-2009,KOTAKBANK,EQ,244.65,240,251.8,236,248.6,249.7,243.76,986683,2.40511E+13,,166420,0.1687
25-02-2009,KOTAKBANK,EQ,249.7,252,259.8,250.15,250.6,253.3,256.01,911322,2.33308E+13,,160514,0.1761
26-02-2009,KOTAKBANK,EQ,253.3,253.9,255.8,242.5,252,251.1,249.64,1209741,3.02001E+13,,356755,0.2949
27-02-2009,KOTAKBANK,EQ,251.1,250,260.8,247.3,258.1,259.45,255.02,1118864,2.85327E+13,,121314,0.1084
02-03-2009,KOTAKBANK,EQ,259.45,257,257,244,245.1,246.05,249.84,598387,1.49504E+13,,98781,0.1651
03-03-2009,KOTAKBANK,EQ,246.05,241.35,248.75,235.25,237.45,237.6,243.42,1792830,4.36407E+13,,381362,0.2127
04-03-2009,KOTAKBANK,EQ,237.6,240,242.3,230.8,233.1,233.95,235.33,1856396,4.36863E+13,,673581,0.3628
05-03-2009,KOTAKBANK,EQ,233.95,239.8,239.9,209.5,216.1,216.4,219.13,3994491,8.75316E+13,,1390628,0.3481
06-03-2009,KOTAKBANK,EQ,216.4,210.2,232.9,208,232,226.85,220.51,5031481,1.10947E+14,,1442605,0.2867
09-03-2009,KOTAKBANK,EQ,226.85,225.25,232,219.1,224,223.05,225.56,2096813,4.72954E+13,,293248,0.1399
12-03-2009,KOTAKBANK,EQ,223.05,227,234,224.55,230.7,231.25,229.8,1633719,3.75434E+13,,161227,0.0987
13-03-2009,KOTAKBANK,EQ,231.25,238.35,245.7,237.5,245,243.75,241.48,1723736,4.16256E+13,,422810,0.2453
16-03-2009,KOTAKBANK,EQ,243.75,246.5,252,238.1,250,250.1,245.45,1940401,4.76268E+13,,461100,0.2376
17-03-2009,KOTAKBANK,EQ,250.1,249,256.75,241.7,247.15,250.9,249.68,1958671,4.89045E+13,,495419,0.2529
18-03-2009,KOTAKBANK,EQ,250.9,252.5,263,252.5,257.1,256.85,258.85,1578862,4.08683E+13,,351163,0.2224
19-03-2009,KOTAKBANK,EQ,256.85,259,272.95,256.1,270,269.3,266.62,3635540,9.69308E+13,,1784359,0.4908
20-03-2009,KOTAKBANK,EQ,269.3,265.75,268.5,255,255,257.05,260.08,1380914,3.59152E+13,,236186,0.171
23-03-2009,KOTAKBANK,EQ,257.05,259,275.85,259,269.3,272.45,267.16,1472380,3.93366E+13,,346348,0.2352
24-03-2009,KOTAKBANK,EQ,272.45,275.4,290,266,267.4,268.55,280.6,2499622,7.01392E+13,,649874,0.26
25-03-2009,KOTAKBANK,EQ,268.55,277,280.85,265,279.35,277.65,272.35,1770656,4.82243E+13,,200917,0.1135
26-03-2009,KOTAKBANK,EQ,277.65,289,299,280.2,291.05,294.6,290.37,2106970,6.11802E+13,,476455,0.2261
27-03-2009,KOTAKBANK,EQ,294.6,294.7,305.9,292.1,300,301.7,299.39,1689784,5.05905E+13,,144833,0.0857
30-03-2009,KOTAKBANK,EQ,301.7,298.9,299,265.55,270.2,269.55,277.8,1637385,4.54864E+13,,529240,0.3232
31-03-2009,KOTAKBANK,EQ,269.55,274.8,295.45,260.5,278,282.2,277.69,3308881,9.18832E+13,,686959,0.2076
01-04-2009,KOTAKBANK,EQ,282.2,284.8,302.9,271.8,298.3,299.45,293.02,2496860,7.31623E+13,,488089,0.1955
02-04-2009,KOTAKBANK,EQ,299.45,300.25,350,300.25,345.15,340.45,331.78,3946473,1.30935E+14,,1415788,0.3587
06-04-2009,KOTAKBANK,EQ,340.45,355,385,346.65,382,370.1,360.39,3201085,1.15363E+14,,991565,0.3098
08-04-2009,KOTAKBANK,EQ,370.1,355,367,340.1,359.9,361.45,352.8,2930508,1.03389E+14,,742887,0.2535
09-04-2009,KOTAKBANK,EQ,361.45,375,378.6,358.05,370.5,371.7,369.04,2206381,8.14232E+13,,329325,0.1493
13-04-2009,KOTAKBANK,EQ,371.7,379,405.45,376.85,398.15,399.6,395.2,1998805,7.89937E+13,,484924,0.2426
15-04-2009,KOTAKBANK,EQ,399.6,390,439,362.65,435.05,426.1,408.11,3891395,1.58812E+14,,824159,0.2118
16-04-2009,KOTAKBANK,EQ,426.1,437.75,442,389.05,394,396.5,410.22,3604650,1.47868E+14,,746377,0.2071
17-04-2009,KOTAKBANK,EQ,396.5,405,420.8,392.6,402.25,399.8,410.9,2593399,1.06563E+14,,444606,0.1714
20-04-2009,KOTAKBANK,EQ,399.8,422.2,422.2,388.25,402.8,397.75,405.64,1866398,7.57094E+13,,238180,0.1276
21-04-2009,KOTAKBANK,EQ,397.75,390,390,365.35,384.95,383.95,381.9,2225639,8.49964E+13,,278956,0.1253
22-04-2009,KOTAKBANK,EQ,383.95,389,396.1,365,367,369.3,378.22,1979230,7.48593E+13,,473467,0.2392
23-04-2009,KOTAKBANK,EQ,369.3,368.5,394.5,350,394,390.55,373.58,2517048,9.40317E+13,,312502,0.1242
24-04-2009,KOTAKBANK,EQ,390.55,390.5,404.75,384.05,397,398.65,396.82,2110503,8.37487E+13,,277832,0.1316
27-04-2009,KOTAKBANK,EQ,398.65,380,410.7,380,392.5,393.9,398.44,1922910,7.6617E+13,,192865,0.1003
28-04-2009,KOTAKBANK,EQ,393.9,394.65,398.8,358.2,368,364.35,377.56,1896630,7.16084E+13,,360552,0.1901
29-04-2009,KOTAKBANK,EQ,364.35,374.4,390,367.2,387.7,385.25,379.58,1728702,6.56182E+13,,456123,0.2639
04-05-2009,KOTAKBANK,EQ,385.25,397,432.5,397,432,423.7,414.11,3293227,1.36375E+14,,1259947,0.3826
05-05-2009,KOTAKBANK,EQ,423.7,434,459,426,454.9,454.35,444.88,2600409,1.15686E+14,,601986,0.2315
06-05-2009,KOTAKBANK,EQ,454.35,458,463,413.4,432.2,424.15,441.3,2824947,1.24665E+14,,874743,0.3096
07-05-2009,KOTAKBANK,EQ,424.15,432,446,423.1,439.1,440.9,433.13,2039331,8.83298E+13,,349961,0.1716
08-05-2009,KOTAKBANK,EQ,440.9,454,456.7,419.35,434,433.5,436.44,2355286,1.02793E+14,,321901,0.1367
11-05-2009,KOTAKBANK,EQ,433.5,442,456.4,428.6,441,441.65,442.72,2373609,1.05085E+14,,345509,0.1456
12-05-2009,KOTAKBANK,EQ,441.65,444,512,423.3,496,484.65,459.88,5434468,2.49923E+14,,832355,0.1532
13-05-2009,KOTAKBANK,EQ,484.65,485,509,478.1,484,485.2,491.14,4421330,2.1715E+14,,304421,0.0689
14-05-2009,KOTAKBANK,EQ,485.2,479.9,504,463,503.3,499,486.68,3885525,1.89102E+14,,242236,0.0623
15-05-2009,KOTAKBANK,EQ,499,509,522,501,502,506.05,511.46,3361475,1.71925E+14,,545273,0.1622
18-05-2009,KOTAKBANK,EQ,506.05,575,650,575,607.5,602.9,600,5568,3.34082E+11,,5513,0.9901
19-05-2009,KOTAKBANK,EQ,602.9,625.55,722.9,576.35,667,671.2,661.47,3928469,2.59855E+14,,1262574,0.3214
20-05-2009,KOTAKBANK,EQ,671.2,655,678.9,643,662.2,660.9,659.46,2312539,1.52504E+14,,710514,0.3072
21-05-2009,KOTAKBANK,EQ,660.9,658,669.9,607.25,616.5,619.7,640.6,3390374,2.17187E+14,,1066306,0.3145
22-05-2009,KOTAKBANK,EQ,619.7,617.2,648,596.2,645,644.1,629.66,2492627,1.56952E+14,,282084,0.1132
25-05-2009,KOTAKBANK,EQ,644.1,647.9,691.7,628.15,685.2,684.7,663.75,2367698,1.57157E+14,,495722,0.2094
26-05-2009,KOTAKBANK,EQ,684.7,695,695,625,632,630.4,648.41,1901588,1.233E+14,,422109,0.222
27-05-2009,KOTAKBANK,EQ,630.4,675,678.6,648.6,655.4,660.4,658.28,1547360,1.01859E+14,,262595,0.1697
28-05-2009,KOTAKBANK,EQ,660.4,659.8,697.85,641.1,677,685,671.81,3487296,2.34281E+14,,1060012,0.304
29-05-2009,KOTAKBANK,EQ,685,689.8,702.65,673.2,678,678.55,689.55,2035381,1.4035E+14,,354876,0.1744
01-06-2009,KOTAKBANK,EQ,678.55,690,728.4,671.5,683,679.65,682.98,1736988,1.18633E+14,,399671,0.2301
02-06-2009,KOTAKBANK,EQ,679.65,685.2,687.7,641.9,659.15,658.4,657.38,1704987,1.12082E+14,,385906,0.2263
03-06-2009,KOTAKBANK,EQ,658.4,664,675.9,645.2,667.9,665.9,661.91,1356464,8.97851E+13,,238897,0.1761
04-06-2009,KOTAKBANK,EQ,665.9,607.65,687.5,607.65,679.3,681.95,665.59,1914291,1.27414E+14,,331664,0.1733
05-06-2009,KOTAKBANK,EQ,681.95,700.1,700.1,670,670,677.4,685.17,1590929,1.09006E+14,,441874,0.2777
08-06-2009,KOTAKBANK,EQ,677.4,680,682.9,635.65,640.05,645,651.34,1044183,6.80122E+13,,231206,0.2214
09-06-2009,KOTAKBANK,EQ,645,620.3,690,620.3,685,682.85,665.08,1467568,9.76056E+13,,329124,0.2243
10-06-2009,KOTAKBANK,EQ,682.85,690,737,688.85,724.2,722.95,719.01,2689438,1.93372E+14,,720931,0.2681
11-06-2009,KOTAKBANK,EQ,722.95,729.4,734,686.2,700,700.95,706.34,1353077,9.55734E+13,,171719,0.1269
12-06-2009,KOTAKBANK,EQ,700.95,713.5,714.8,669.05,674.5,673.7,691.47,1313041,9.07926E+13,,318181,0.2423
15-06-2009,KOTAKBANK,EQ,673.7,672.5,680.1,650.65,665,658,667.03,1060255,7.07218E+13,,200235,0.1889
16-06-2009,KOTAKBANK,EQ,658,660,691,638,687.1,686.8,674.9,1058470,7.14364E+13,,161946,0.153
17-06-2009,KOTAKBANK,EQ,686.8,685,700,637.6,652,648.45,671.24,1215984,8.16223E+13,,270991,0.2229
18-06-2009,KOTAKBANK,EQ,648.45,654.8,678.8,610.25,645,636.55,638.65,1947563,1.24381E+14,,372156,0.1911
19-06-2009,KOTAKBANK,EQ,636.55,653,658.55,602.35,634.2,629.55,627.46,1609373,1.00981E+14,,256482,0.1594
